route_Name,busname,bus_desc,bustype,starttime,endtime,duration,dploc,ratings,fare,seats,Bus_Name,Bus_Id,Seat_Type,Actype,dur_in_min,Orgin,End
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),21:50:00,5:30:00,07h 40m,Lala Cheruvu,4.1,590,26,APSRTC,Government Bus,Push Back,Non A/C,460,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),20:00:00,5:30:00,09h 30m,Bommuru,3.7,650,21,APSRTC,Government Bus,Push Back,Non A/C,570,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),21:15:00,6:30:00,09h 15m,Diwaan Chervu,3.4,799,18,APSRTC,Government Bus,Push Back,Non A/C,555,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,NON AC Seater / Sleeper 2+1,Super Luxury (Non AC Seater 2+2 Push Back),21:00:00,5:30:00,08h 30m,Diwaan Chervu,3,560,22,APSRTC,Government Bus,Push Back,Non A/C,510,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),21:15:00,6:32:00,09h 17m,RTC BUS STAND (RJY),3.9,670,29,APSRTC,Government Bus,Push Back,Non A/C,557,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),19:00:00,5:00:00,10h 00m,Gokavaram Bus Stand,3,549,17,APSRTC,Government Bus,Push Back,Non A/C,600,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),21:45:00,6:00:00,08h 15m,Diwaan Chervu,2.8,599,31,APSRTC,Government Bus,Push Back,Non A/C,495,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:30:00,7:00:00,07h 30m,Diwaan Chervu,3.8,900,21,APSRTC,Government Bus,Push Back,Non A/C,450,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:30:00,7:30:00,08h 00m,Lala Cheruvu,4.3,700,31,APSRTC,Government Bus,Push Back,Non A/C,480,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),20:30:00,5:30:00,09h 00m,Morampudi Junction,2.4,499,27,APSRTC,Government Bus,Push Back,Non A/C,540,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),22:30:00,6:00:00,07h 30m,Lala Cheruvu,3.6,660,33,APSRTC,Government Bus,Push Back,Non A/C,450,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),21:14:00,7:29:00,10h 15m,Diwaan Chervu,3.4,560,34,APSRTC,Government Bus,Push Back,Non A/C,615,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Volvo Multi Axle Sleeper B11R (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:45:00,7:00:00,07h 15m,Diwaan Chervu,3.7,1490,31,APSRTC,Government Bus,Push Back,Non A/C,435,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),22:00:00,5:00:00,07h 00m,Diwaan Chervu,4.6,600,16,APSRTC,Government Bus,Push Back,Non A/C,420,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),22:00:00,5:30:00,07h 30m,Diwaan Chervu,3.9,474,15,APSRTC,Government Bus,Push Back,Non A/C,450,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),21:45:00,6:00:00,08h 15m,Diwaan Chervu,2.8,549,30,APSRTC,Government Bus,Push Back,Non A/C,495,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:15:00,7:10:00,07h 55m,Lala Cheruvu,4.5,1090,26,APSRTC,Government Bus,Push Back,Non A/C,475,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),22:50:00,6:15:00,07h 25m,Diwaan Chervu,2.7,990,35,APSRTC,Government Bus,Push Back,Non A/C,445,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),22:15:00,6:00:00,07h 45m,Gokavaram Bus Stand,2.6,890,25,APSRTC,Government Bus,Push Back,Non A/C,465,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),21:50:00,6:00:00,08h 10m,Gokavaram Bus Stand,3.1,560,18,APSRTC,Government Bus,Push Back,Non A/C,490,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),21:45:00,4:30:00,06h 45m,KOVVURU BYPASS BUS STOP,2.5,660,31,APSRTC,Government Bus,Push Back,Non A/C,405,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:15:00,6:30:00,07h 15m,Hi-TECH BUSSTAND,3.3,700,27,APSRTC,Government Bus,Push Back,Non A/C,435,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),21:20:00,6:20:00,09h 00m,Godavari Institute Of Enginee...,4.8,858,11,APSRTC,Government Bus,Push Back,Non A/C,540,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),21:05:00,5:30:00,08h 25m,Lala Cheruvu,2.6,560,26,APSRTC,Government Bus,Push Back,Non A/C,505,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,NON A/C Seater/ Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:35:00,7:00:00,07h 25m,Lala Cheruvu,1.7,700,23,APSRTC,Government Bus,Push Back,Non A/C,445,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),22:44:00,6:00:00,07h 16m,Gokavaram Bus Stand,2.3,800,28,APSRTC,Government Bus,Push Back,Non A/C,436,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:15:00,6:00:00,06h 45m,Diwaan Chervu,1.5,590,22,APSRTC,Government Bus,Push Back,Non A/C,405,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,NON A/C Seater/ Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:29:00,6:45:00,07h 16m,Kotipalli,1.6,700,16,APSRTC,Government Bus,Push Back,Non A/C,436,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),21:20:00,7:15:00,09h 55m,Gokavaram Bus Stand,2.1,2199,30,APSRTC,Government Bus,Push Back,Non A/C,595,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Volvo Multi-Axle A/C Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:59:00,7:30:00,07h 31m,Hi-TECH BUSSTAND,1.6,1100,25,APSRTC,Government Bus,Push Back,Non A/C,451,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:00:00,6:30:00,07h 30m,Lacheruvu Junction,2.4,939,13,APSRTC,Government Bus,Push Back,Non A/C,450,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),21:45:00,5:30:00,07h 45m,Diwaan Chervu,4.1,990,7,APSRTC,Government Bus,Push Back,Non A/C,465,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:15:00,7:30:00,08h 15m,Diwaan Chervu,4.1,762,32,APSRTC,Government Bus,Push Back,Non A/C,495,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:59:00,7:30:00,07h 31m,Diwaan Chervu,4,1090,12,APSRTC,Government Bus,Push Back,Non A/C,451,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Seater/Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),22:30:00,5:30:00,07h 00m,Gokavaram Bus Stand,4.6,549,12,APSRTC,Government Bus,Push Back,Non A/C,420,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:59:00,7:30:00,07h 31m,Diwan cheruvu fort bridge nea...,3.9,800,27,APSRTC,Government Bus,Push Back,Non A/C,451,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:45:00,8:00:00,08h 15m,Rajanagaram,3.9,780,37,APSRTC,Government Bus,Push Back,Non A/C,495,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:25:00,7:30:00,08h 05m,Diwaan Chervu,3.9,709,31,APSRTC,Government Bus,Push Back,Non A/C,485,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:00:00,7:15:00,08h 15m,Diwaan Chervu,3.8,890,40,APSRTC,Government Bus,Push Back,Non A/C,495,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),21:00:00,6:30:00,09h 30m,Gokavaram Bus Stand,3.5,1100,24,APSRTC,Government Bus,Push Back,Non A/C,570,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),21:45:00,6:00:00,08h 15m,Kovvur Toll Gate,3.7,699,12,APSRTC,Government Bus,Push Back,Non A/C,495,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:45:00,7:00:00,07h 15m,Rajahmundry-Katheru jn,3.8,2799,20,APSRTC,Government Bus,Push Back,Non A/C,435,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Volvo 9600 Multi-Axle A/C Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:00:00,7:00:00,08h 00m,Morampudi Junction,4.5,1100,27,APSRTC,Government Bus,Push Back,Non A/C,480,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),20:15:00,6:00:00,09h 45m,Gokavaram Bus Stand,3.7,499,32,APSRTC,Government Bus,Push Back,Non A/C,585,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:59:00,7:30:00,07h 31m,Diwan cheruvu fort bridge nea...,4.5,700,15,APSRTC,Government Bus,Push Back,Non A/C,451,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),20:55:00,5:15:00,08h 20m,Rajahmundry,3.4,670,27,APSRTC,Government Bus,Push Back,Non A/C,500,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,NON A/C Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),21:45:00,7:40:00,09h 55m,KOVVURU BYPASS BUS STOP,4.3,890,27,APSRTC,Government Bus,Push Back,Non A/C,595,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),20:50:00,6:00:00,09h 10m,High Tech Bus Stand,4,699,22,APSRTC,Government Bus,Push Back,Non A/C,550,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Volvo A/C Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:45:00,8:05:00,08h 20m,Diwaan Chervu,3.8,1390,29,APSRTC,Government Bus,Push Back,Non A/C,500,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),22:00:00,6:00:00,08h 00m,Kotipalli,4.4,1999,40,APSRTC,Government Bus,Push Back,Non A/C,480,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),20:16:00,5:00:00,08h 44m,Gokavaram Bus Stand,2.6,799,23,APSRTC,Government Bus,Push Back,Non A/C,524,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:59:00,9:00:00,09h 01m,Diwaan Chervu,2.6,900,26,APSRTC,Government Bus,Push Back,Non A/C,541,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),22:29:00,7:30:00,09h 01m,Diwaan Chervu,2.6,550,29,APSRTC,Government Bus,Push Back,Non A/C,541,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),21:00:00,6:00:00,09h 00m,Diwaan Chervu,4.4,1999,40,APSRTC,Government Bus,Push Back,Non A/C,540,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),22:10:00,6:15:00,08h 05m,Diwaan Chervu,4.4,2222,27,APSRTC,Government Bus,Push Back,Non A/C,485,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),22:10:00,6:15:00,08h 05m,Diwaan Chervu,4.4,2222,40,APSRTC,Government Bus,Push Back,Non A/C,485,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),22:56:00,6:00:00,07h 04m,Diwaan Chervu,3.9,713,26,APSRTC,Government Bus,Push Back,Non A/C,424,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:00:00,7:05:00,08h 05m,Lala Cheruvu,1.6,940,22,APSRTC,Government Bus,Push Back,Non A/C,485,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:50:00,7:00:00,07h 10m,Diwaan Chervu,1.3,799,31,APSRTC,Government Bus,Push Back,Non A/C,430,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),20:10:00,6:30:00,10h 20m,Diwaan Chervu,3,3000,49,APSRTC,Government Bus,Push Back,Non A/C,620,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),22:25:00,5:45:00,07h 20m,Diwaan Chervu,2.6,550,31,APSRTC,Government Bus,Push Back,Non A/C,440,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:10:00,6:30:00,07h 20m,Diwaan Chervu,2.6,500,41,APSRTC,Government Bus,Push Back,Non A/C,440,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:10:00,6:30:00,07h 20m,Diwaan Chervu,2.6,850,33,APSRTC,Government Bus,Push Back,Non A/C,440,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Seater (2+2),Super Luxury (Non AC Seater 2+2 Push Back),21:00:00,5:40:00,08h 40m,Gokavaram Bus Stand,2.5,3999,40,APSRTC,Government Bus,Push Back,Non A/C,520,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:50:00,7:00:00,07h 10m,Diwaan Chervu,1.3,749,13,APSRTC,Government Bus,Push Back,Non A/C,430,Rajahmundry,Hyderabad
Kurnool to Vijayawada,Svkdt travels,A/C Sleeper (2+1),A/C Sleeper (2+1),22:30:00,6:45:00,08h 15m,BELLARY CHOWRASTA,4.6,810,17,Svkdt travels,Private Bus,Sleeper,AC,495,Kurnool,Vijayawada
Kurnool to Vijayawada,Svkdt travels,A/C Sleeper (2+1),A/C Sleeper (2+1),23:00:00,6:10:00,07h 10m,Rtc bus stand,4.1,900,19,Svkdt travels,Private Bus,Sleeper,AC,430,Kurnool,Vijayawada
Kurnool to Vijayawada,Svkdt travels,A/C Sleeper (2+1),A/C Sleeper (2+1),23:05:00,6:45:00,07h 40m,Bellary chowrasta Bus Stand road,3.4,1000,23,Svkdt travels,Private Bus,Sleeper,AC,460,Kurnool,Vijayawada
Kurnool to Vijayawada,Svkdt travels,A/C Sleeper (2+1),A/C Sleeper (2+1),22:45:00,6:20:00,07h 35m,"Gopi hotel,opp RTC Bustand",3.8,900,19,Svkdt travels,Private Bus,Sleeper,AC,455,Kurnool,Vijayawada
Kurnool to Vijayawada,Svkdt travels,A/C Sleeper (2+1),A/C Sleeper (2+1),22:30:00,6:00:00,07h 30m,Current Office,3.5,833,11,Svkdt travels,Private Bus,Sleeper,AC,450,Kurnool,Vijayawada
Kurnool to Vijayawada,Svkdt travels,A/C Sleeper (2+1),A/C Sleeper (2+1),23:30:00,6:45:00,07h 15m,Bellary chowrasta,3.5,800,18,Svkdt travels,Private Bus,Sleeper,AC,435,Kurnool,Vijayawada
Kurnool to Vijayawada,Svkdt travels,A/C Sleeper (2+1),A/C Sleeper (2+1),16:30:00,1:15:00,08h 45m,Bellary chowrasta,3.4,1290,30,Svkdt travels,Private Bus,Sleeper,AC,525,Kurnool,Vijayawada
Kurnool to Vijayawada,Svkdt travels,A/C Seater / Sleeper (2+1),A/C Sleeper (2+1),22:15:00,6:00:00,07h 45m,Kurnool RTC Bus Stand,4.1,1049,23,Svkdt travels,Private Bus,Sleeper,AC,465,Kurnool,Vijayawada
Kurnool to Vijayawada,Svkdt travels,A/C Sleeper (2+1),A/C Sleeper (2+1),15:15:00,23:45:00,08h 30m,Bellary chowrasta,1.8,1090,24,Svkdt travels,Private Bus,Sleeper,AC,510,Kurnool,Vijayawada
Kurnool to Vijayawada,Svkdt travels,A/C Seater / Sleeper (2+1),A/C Sleeper (2+1),23:55:00,7:00:00,07h 05m,Nandyal X Road,1,650,28,Svkdt travels,Private Bus,Sleeper,AC,425,Kurnool,Vijayawada
Kurnool to Vijayawada,Svkdt travels,A/C Sleeper (2+1),A/C Sleeper (2+1),23:35:00,7:30:00,07h 55m,Bellary chawrasta near hanuma...,3.3,899,6,Svkdt travels,Private Bus,Sleeper,AC,475,Kurnool,Vijayawada
Kurnool to Vijayawada,Svkdt travels,A/C Sleeper (2+1),A/C Sleeper (2+1),23:20:00,6:30:00,07h 10m,Bellary chowrasta,1.4,1090,20,Svkdt travels,Private Bus,Sleeper,AC,430,Kurnool,Vijayawada
Vijayawada to Kurnool,Svkdt travels,A/C Sleeper (2+1),A/C Sleeper (2+1),21:30:00,4:45:00,07h 15m,Police Control Room,4.6,810,18,Svkdt travels,Private Bus,Sleeper,AC,435,Vijayawada,Kurnool
Vijayawada to Kurnool,Svkdt travels,A/C Sleeper (2+1),A/C Sleeper (2+1),21:00:00,5:30:00,08h 30m,NTR Circle,3.2,900,34,Svkdt travels,Private Bus,Sleeper,AC,510,Vijayawada,Kurnool
Vijayawada to Kurnool,Svkdt travels,A/C Sleeper (2+1),A/C Sleeper (2+1),20:45:00,5:00:00,08h 15m,Hanumanpet,4,900,29,Svkdt travels,Private Bus,Sleeper,AC,495,Vijayawada,Kurnool
Vijayawada to Kurnool,Svkdt travels,A/C Sleeper (2+1),A/C Sleeper (2+1),19:50:00,4:30:00,08h 40m,Benz Circle,3.7,900,22,Svkdt travels,Private Bus,Sleeper,AC,520,Vijayawada,Kurnool
Vijayawada to Kurnool,Svkdt travels,A/C Sleeper (2+1),A/C Sleeper (2+1),20:45:00,5:00:00,08h 15m,Hanumanpet,3.5,833,26,Svkdt travels,Private Bus,Sleeper,AC,495,Vijayawada,Kurnool
Vijayawada to Kurnool,Svkdt travels,A/C Sleeper (2+1),A/C Sleeper (2+1),20:15:00,4:00:00,07h 45m,Mangalgiri Bypass,4.1,1350,22,Svkdt travels,Private Bus,Sleeper,AC,465,Vijayawada,Kurnool
Vijayawada to Kurnool,Svkdt travels,Non A/C Seater / Sleeper (2+1),A/C Sleeper (2+1),18:30:00,3:00:00,08h 30m,Hanumanpet,3.3,499,16,Svkdt travels,Private Bus,Sleeper,AC,510,Vijayawada,Kurnool
Vijayawada to Kurnool,Svkdt travels,A/C Seater / Sleeper (2+1),A/C Sleeper (2+1),20:00:00,4:30:00,08h 30m,Hanumanpet,3.9,650,28,Svkdt travels,Private Bus,Sleeper,AC,510,Vijayawada,Kurnool
Vijayawada to Kurnool,Svkdt travels,A/C Sleeper (2+1),A/C Sleeper (2+1),22:15:00,5:45:00,07h 30m,Ramavarapadu Ring Road,2.3,1290,6,Svkdt travels,Private Bus,Sleeper,AC,450,Vijayawada,Kurnool
Vijayawada to Kurnool,Svkdt travels,A/C Sleeper (2+1),A/C Sleeper (2+1),19:30:00,3:30:00,08h 00m,VARADI,3.3,899,24,Svkdt travels,Private Bus,Sleeper,AC,480,Vijayawada,Kurnool
Vijayawada to Kurnool,Svkdt travels,A/C Seater / Sleeper (2+1),A/C Sleeper (2+1),20:30:00,4:30:00,08h 00m,Old RTC Bus Stand,3.7,950,4,Svkdt travels,Private Bus,Sleeper,AC,480,Vijayawada,Kurnool
Vijayawada to Kurnool,Svkdt travels,A/C Seater / Sleeper (2+1),A/C Sleeper (2+1),19:30:00,3:00:00,07h 30m,Benz Circle,3.4,1199,20,Svkdt travels,Private Bus,Sleeper,AC,450,Vijayawada,Kurnool
Kakinada to Vijayawada,TSRTC - 2335,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00:00,2:30:00,05h 30m,KAKINADA BS,2.7,373,29,TSRTC,Government Bus,Push Back,Non A/C,330,Kakinada,Vijayawada
Kakinada to Vijayawada,TSRTC - 2335,NON A/C Sleeper (2+1),"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:45:00,23:59:00,05h 14m,Zilla Parishad,3.7,779,26,TSRTC,Government Bus,Push Back,Non A/C,314,Kakinada,Vijayawada
Kakinada to Vijayawada,TSRTC - 2335,Non A/C Seater / Sleeper (2+1),"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:25:00,0:45:00,05h 20m,Pr Degree College,4,599,10,TSRTC,Government Bus,Push Back,Non A/C,320,Kakinada,Vijayawada
Kakinada to Vijayawada,TSRTC - 2335,Non A/C Seater / Sleeper (2+1),"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:25:00,1:00:00,05h 35m,Zilla Parishad,3.7,555,31,TSRTC,Government Bus,Push Back,Non A/C,335,Kakinada,Vijayawada
Kakinada to Vijayawada,TSRTC - 2335,A/C Sleeper (2+1),"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:40:00,1:00:00,05h 20m,Sarpavaram,4.1,739,24,TSRTC,Government Bus,Push Back,Non A/C,320,Kakinada,Vijayawada
Kakinada to Vijayawada,TSRTC - 2335,A/C Sleeper (2+1),"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15:00,1:45:00,05h 30m,Madhava Patnam,4.6,785,16,TSRTC,Government Bus,Push Back,Non A/C,330,Kakinada,Vijayawada
Kakinada to Vijayawada,TSRTC - 2335,A/C Seater / Sleeper (2+1),"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00:00,1:30:00,04h 30m,Gati PH,4.1,599,29,TSRTC,Government Bus,Push Back,Non A/C,270,Kakinada,Vijayawada
Kakinada to Vijayawada,TSRTC - 2335,Volvo Multi-Axle A/C Sleeper (2+1),"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:10:00,23:55:00,05h 45m,Old Trust Hospitial,2.1,900,23,TSRTC,Government Bus,Push Back,Non A/C,345,Kakinada,Vijayawada
Kakinada to Vijayawada,TSRTC - 2335,A/C Seater / Sleeper (2+1),"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00:00,0:30:00,05h 30m,ZILLA PARASHID,2.1,530,26,TSRTC,Government Bus,Push Back,Non A/C,330,Kakinada,Vijayawada
Kakinada to Vijayawada,TSRTC - 2335,A/C Sleeper (2+1),"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:40:00,1:45:00,05h 05m,Madhava Patnam,2.7,890,30,TSRTC,Government Bus,Push Back,Non A/C,305,Kakinada,Vijayawada
Kakinada to Vijayawada,TSRTC - 2335,A/C Sleeper (2+1),"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:45:00,22:30:00,07h 45m,Sarpavaram,3.4,1649,8,TSRTC,Government Bus,Push Back,Non A/C,465,Kakinada,Vijayawada
