route_Name,busname,bustype,starttime,endtime,duration,dploc,ratings,fare,seats
Narasaraopet to Hyderabad,VSN Travels,A/C Sleeper (2+1),22:40,05:30,06h 50m,Narasaraopet Bus Stand,4.3,INR 1590,7 Seats available
Narasaraopet to Hyderabad,SRI MARUTHI TRAVELS,Non A/C Seater / Sleeper (2+1),22:45,06:00,07h 15m,Narasaraopet,3.5,INR 1099,20 Seats available
Narasaraopet to Hyderabad,Kundana Travels,NON A/C Seater (2+2),22:45,05:55,07h 10m,OLD PALANADU BUS STAND,4.4,INR 1190,2 Seats available
Narasaraopet to Hyderabad,Morning Star Travels,A/C Sleeper (2+1),23:00,04:00,05h 00m,Narsaraopet,3.4,INR 1490,1 Seat available
Narasaraopet to Hyderabad,SRI MARUTHI TRAVELS,A/C Seater / Sleeper (2+1),23:10,05:00,05h 50m,Palnadu bus stand,3.7,INR 1099,7 Seats available
Narasaraopet to Hyderabad,Vikram sri krishna travels,A/C Sleeper (2+1),23:10,05:30,06h 20m,Narsaraopet,4.2,INR 1490,5 Seats available
Narasaraopet to Hyderabad,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),23:15,05:15,06h 00m,Narsaraopet,3.2,INR 1100,34 Seats available
Narasaraopet to Hyderabad,Pragathi Travels,A/C Sleeper (2+1),23:15,05:05,05h 50m,Narsaraopet,3.2,INR 1590,12 Seats available
Narasaraopet to Hyderabad,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),23:20,07:35,08h 15m,Narsaraopet,3.2,INR 1090,24 Seats available
Narasaraopet to Hyderabad,Modern Travels,A/C Sleeper (2+1),23:20,05:00,05h 40m,OPP BUSSTAND,3.9,INR 1390,7 Seats available
Narasaraopet to Hyderabad,Lakshmi Gayatri Travels,NON A/C Sleeper (2+1),23:25,06:00,06h 35m,Narasarao pet,3.8,INR 1490,13 Seats available
Narasaraopet to Hyderabad,KKaveri Travels,Non A/C Seater / Sleeper (2+1),23:30,06:00,06h 30m,Narasaraopet,3.5,INR 1090,22 Seats available
Narasaraopet to Hyderabad,V Kaveri Travels,NON A/C Sleeper (2+1),23:30,05:45,06h 15m,Narsaraopet,3.3,INR 1590,21 Seats available
Narasaraopet to Hyderabad,Sri Sahasra Tours and Travels,A/C Seater / Sleeper (2+1),23:30,05:30,06h 00m,Narasaraopet,3.6,INR 1090,19 Seats available
Narasaraopet to Hyderabad,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),23:30,05:30,06h 00m,Narsaraopet,3.0,INR 1100,36 Seats available
Narasaraopet to Hyderabad,Kaveri Travels,A/C Sleeper (2+1),23:35,05:15,05h 40m,Near Ntr Statue,3.9,INR 1590,6 Seats available
Narasaraopet to Hyderabad,Orange Tours And Travels,A/C Sleeper (2+1),23:40,05:40,06h 00m,Narsaraopet,3.7,INR 1600,9 Seats available
Narasaraopet to Hyderabad,VV Vinayak Travels,A/C Sleeper (2+1),23:40,07:20,07h 40m,Narsaraopet,3.6,INR 1399,25 Seats available
Narasaraopet to Hyderabad,Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),23:45,05:45,06h 00m,Narsaraopet,3.5,INR 1090,27 Seats available
Narasaraopet to Hyderabad,V Kaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),23:50,05:15,05h 25m,Narsaraopet,3.8,INR 1990,10 Seats available
Narasaraopet to Hyderabad,Kaveri Travels,Non A/C Seater / Sleeper (2+1),23:50,05:30,05h 40m,Near Ntr Statue,3.6,INR 1090,24 Seats available
Narasaraopet to Hyderabad,Sri Krishna Travels,A/C Semi Sleeper / Sleeper (2+1),23:25,05:00,05h 35m,Narasaraopet,2.4,INR 1150,13 Seats available
Narasaraopet to Hyderabad,Sri Krishna Travels,A/C Semi Sleeper / Sleeper (2+1),23:30,05:00,05h 30m,Palnadu bus stand,2.4,INR 5000,3 Seats available
Narasaraopet to Hyderabad,Lakshmi Gayatri Travels,Non A/C Seater / Sleeper (2+1),23:45,06:00,06h 15m,Narasarao pet,2.2,INR 1099,20 Seats available
Narasaraopet to Hyderabad,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),23:50,06:00,06h 10m,PALNADU BUSTAND,2.4,INR 1099,4 Seats available
Narasaraopet to Hyderabad,Sri Krishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),23:59,05:00,05h 01m,Narasaraopet,2.3,INR 1690,17 Seats available
Eluru to Hyderabad,LVP Travels,A/C Seater / Sleeper (2+1),21:20,05:30,08h 10m,Jute Mill,4.4,INR 1980,8 Seats available
Eluru to Hyderabad,Go Tour Travels and Holidays,A/C Sleeper (2+1),23:25,06:58,07h 33m,Jute Mill,4.4,INR 1990,2 Seats available
Eluru to Hyderabad,NueGo,Electric A/C Seater (2+2),22:05,06:27,08h 22m,Fire Station,4.0,1488,4 Seats available
Eluru to Hyderabad,Nani Svkdt Travels,A/C Sleeper (2+1),21:45,05:26,07h 41m,Mini Pass Road,4.0,INR 1699,2 Seats available
Eluru to Hyderabad,NueGo,Electric A/C Seater (2+2),22:50,07:12,08h 22m,Fire Station,3.7,1594,3 Seats available
Eluru to Hyderabad,BSR Tours And Travels,A/C Sleeper (2+1),23:25,06:45,07h 20m,Mini Pass Road,4.4,INR 2080,15 Seats available
Eluru to Hyderabad,Mythri Tours And Travels,A/C Sleeper (2+1),23:59,06:40,06h 41m,Jute Mill,4.6,1508,8 Seats available
Eluru to Hyderabad,BSR Tours And Travels,VE A/C Sleeper (2+1),23:25,07:00,07h 35m,Mini Pass Road,4.4,INR 2080,7 Seats available
Eluru to Hyderabad,Anjani Bus,A/C Seater / Sleeper (2+1),21:30,05:45,08h 15m,Mini bypass,3.7,INR 1199,6 Seats available
Eluru to Hyderabad,Orange Tours And Travels,NON A/C Sleeper (2+1),21:45,06:02,08h 17m,Mini Pass Road,3.6,INR 1500,3 Seats available
Eluru to Hyderabad,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:15,05:40,08h 25m,Mini Pass Road,3.9,INR 1390,15 Seats available
Eluru to Hyderabad,Holidays Tours and Travels,A/C Seater / Sleeper (2+1),22:20,05:48,07h 28m,Asram College,4.5,1804,4 Seats available
Eluru to Hyderabad,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),22:15,06:15,08h 00m,"Eluru ,Orange travels office ...",3.4,INR 1800,17 Seats available
Eluru to Hyderabad,Prasanna Travels,A/C Seater / Sleeper (2+1),21:30,05:25,07h 55m,Mini Pass Road,3.3,INR 1300,20 Seats available
Eluru to Hyderabad,Nani Svkdt Travels,A/C Sleeper (2+1),22:16,05:45,07h 29m,Mini Pass Road,4.2,INR 1799,7 Seats available
Eluru to Hyderabad,GO BUS,Non A/C Seater / Sleeper (2+1),22:10,06:10,08h 00m,Fire Station,3.9,1139,27 Seats available
Eluru to Hyderabad,Sri Atluri Travels,A/C Seater / Sleeper (2+1),21:15,04:45,07h 30m,Mini Pass Road,3.9,INR 1222,8 Seats available
Eluru to Hyderabad,Sri Venkata Padmavathi Travels,A/C Seater / Sleeper (2+1),22:15,06:20,08h 05m,Mini Pass Road,4.2,INR 1500,7 Seats available
Eluru to Hyderabad,Sri Atluri Travels,Non A/C Seater / Sleeper (2+1),22:40,05:50,07h 10m,Mini Pass Road,4.2,INR 1110,4 Seats available
Eluru to Hyderabad,BSR Tours And Travels,VE A/C Sleeper (2+1),22:40,06:15,07h 35m,Mini Pass Road,4.1,INR 2480,12 Seats available
Eluru to Hyderabad,Orange Tours And Travels,A/C Sleeper (2+1),23:30,07:00,07h 30m,Eluru Bypass,3.4,INR 2300,25 Seats available
Eluru to Hyderabad,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),21:00,05:35,08h 35m,Mini Pass Road,3.7,INR 999,2 Seats available
Eluru to Hyderabad,LVR Travels,Non A/C Seater / Sleeper (2+1),23:05,05:55,06h 50m,Jute Mill,3.9,INR 1222,5 Seats available
Eluru to Hyderabad,Sai RK Travels,Non A/C Seater / Sleeper (2+1),22:20,05:52,07h 32m,Jute Mill,3.7,INR 1399,1 Seat available
Eluru to Hyderabad,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),23:25,07:30,08h 05m,Eluru Bypass,3.8,INR 1400,18 Seats available
Eluru to Hyderabad,Orange Tours And Travels,A/C Sleeper (2+1),23:20,07:05,07h 45m,"Eluru ,Orange travels office ...",3.3,INR 2300,12 Seats available
Eluru to Hyderabad,Mayuri Travels,Non A/C Seater / Sleeper (2+1),23:35,06:40,07h 05m,Mini Pass Road,3.7,INR 1110,3 Seats available
Eluru to Hyderabad,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),22:45,07:20,08h 35m,"Eluru ,Orange travels office ...",2.9,INR 1300,32 Seats available
Eluru to Hyderabad,Sai RK Travels,Non A/C Seater / Sleeper (2+1),22:40,06:30,07h 50m,Jute Mill,3.2,INR 1110,3 Seats available
Eluru to Hyderabad,Sri Krishna Travels,A/C Seater / Sleeper (2+1),23:15,06:02,06h 47m,Jute Mill,3.2,INR 2200,2 Seats available
Eluru to Hyderabad,Kaveri Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),23:59,06:37,06h 38m,Eluru Mini ByPass,3.1,INR 1930,24 Seats available
Eluru to Hyderabad,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),23:00,06:35,07h 35m,"Eluru ,Orange travels office ...",2.6,INR 1400,30 Seats available
Eluru to Hyderabad,Komali Travels,Non A/C Seater / Sleeper (2+1),23:50,07:00,07h 10m,Asram College,4.5,INR 1770,5 Seats available
Eluru to Hyderabad,PRK Travels,Non A/C Seater / Sleeper (2+1),23:10,07:18,08h 08m,Asram College,4.6,INR 1290,21 Seats available
Eluru to Hyderabad,SAMANVI CITICONNECT,NON AC Seater / Sleeper 2+1,22:45,06:30,07h 45m,Asram College,4.8,INR 1290,11 Seats available
Eluru to Hyderabad,Sri Sai Balaji Travels,A/C Seater / Sleeper (2+1),23:55,05:00,05h 05m,Ashramam,*,INR 1729,17 Seats available
Eluru to Hyderabad,Sri NVR Travels,NON A/C Sleeper (2+1),23:46,06:45,06h 59m,Fire Station,4.4,INR 1599,14 Seats available
Eluru to Hyderabad,Vikram Travels,A/C Sleeper (2+1),23:30,06:35,07h 05m,Mini Pass Road,4.5,INR 1799,15 Seats available
Eluru to Hyderabad,Mahi Trans Solutions,Non A/C Seater / Sleeper (2+1),23:15,05:15,06h 00m,Eluru Mini bypass,3.8,INR 1199,16 Seats available
Eluru to Hyderabad,Siri Tours and Travels,A/C Seater / Sleeper (2+1),00:04,06:29,06h 25m,Jute Mill,3.4,INR 1666,12 Seats available
Eluru to Hyderabad,BSR Tours And Travels,A/C Seater / Sleeper (2+1),23:40,07:15,07h 35m,Mini Pass Road,4.0,INR 1980,23 Seats available
Eluru to Hyderabad,Sitara Travels,NON A/C Push Back (2+2),21:50,05:20,07h 30m,Asram College,3.0,INR 1160,2 Seats available
Eluru to Hyderabad,Orange Tours And Travels,A/C Sleeper (2+1),23:55,07:10,07h 15m,Eluru Bypass,3.0,INR 2300,21 Seats available
Eluru to Hyderabad,Mozo travels,A/C Seater / Sleeper (2+1),00:30,07:48,07h 18m,Asram College,4.2,INR 1600,16 Seats available
Eluru to Hyderabad,Chandu Travels,A/C Seater / Sleeper (2+1),22:40,05:55,07h 15m,Jute Mill,2.5,1415,7 Seats available
Eluru to Hyderabad,Sai RK Travels,Non A/C Seater / Sleeper (2+1),23:05,06:09,07h 04m,Jute Mill,3.5,INR 1390,1 Seat available
Eluru to Hyderabad,Siri Tours and Travels,Non A/C Seater / Sleeper (2+1),23:30,06:44,07h 14m,Jute Mill,3.9,INR 1444,3 Seats available
Eluru to Hyderabad,Sri Sai Anjana Tours and Travels,Non A/C Seater / Sleeper (2+1),23:06,06:07,07h 01m,Jute Mill,3.2,INR 1111,9 Seats available
Eluru to Hyderabad,Sai Sri Krishna Travels,A/C Seater / Sleeper (2+1),23:29,06:30,07h 01m,Jute Mill,2.5,INR 1390,17 Seats available
Eluru to Hyderabad,Ajay Bus,Non A/C Seater / Sleeper (2+1),23:30,07:20,07h 50m,Asram College,3.9,INR 1330,7 Seats available
Eluru to Hyderabad,Navayuga Travels,NON AC Seater / Sleeper 2+1,23:48,06:41,06h 53m,Mini Pass Road,3.7,INR 1330,10 Seats available
Eluru to Hyderabad,DMR Travels,Non A/C Seater / Sleeper (2+1),22:30,06:25,07h 55m,Jute Mill,3.4,INR 1330,23 Seats available
Eluru to Hyderabad,Sri Sai Anjana Tours and Travels,Non A/C Seater / Sleeper (2+1),23:15,06:30,07h 15m,Eluru Bypass,3.3,INR 1444,12 Seats available
Eluru to Hyderabad,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),23:30,06:27,06h 57m,Mini Pass Road,2.7,INR 1230,8 Seats available
Eluru to Hyderabad,SVM Tours And Travels,Non A/C Seater / Sleeper (2+1),22:50,06:40,07h 50m,Eluru Bypass,3.6,INR 1110,15 Seats available
Eluru to Hyderabad,AMIGOS TRAVELS,A/C Sleeper (2+1),22:49,06:19,07h 30m,Fire Station,2.9,INR 1899,20 Seats available
Eluru to Hyderabad,Mayuri Travels,Non A/C Seater / Sleeper (2+1),22:59,06:00,07h 01m,Mini Pass Road,2.7,INR 1110,7 Seats available
Eluru to Hyderabad,Apple Travels,A/C Seater / Sleeper (2+1),23:25,06:45,07h 20m,Jute Mill,1.7,INR 1400,20 Seats available
Eluru to Hyderabad,DMR Travels,Non A/C Seater / Sleeper (2+1),22:45,05:48,07h 03m,Jute Mill,2.8,INR 1220,23 Seats available
Eluru to Hyderabad,Navayuga Travels,NON AC Seater / Sleeper 2+1,23:30,06:41,07h 11m,Mini Pass Road,2.3,INR 1120,6 Seats available
Eluru to Hyderabad,Sree Durga Kaveri Travels,A/C Sleeper (2+1),22:55,06:42,07h 47m,Fire Station,2.3,INR 1460,4 Seats available
Eluru to Hyderabad,Ramana Tours And Travels,Non A/C Seater / Sleeper (2+1),22:30,07:07,08h 37m,Asram College,2.5,1290,6 Seats available
Eluru to Hyderabad,Tirumala Travels,A/C Sleeper (2+1),23:27,08:32,09h 05m,Asram College,1.5,INR 1799,14 Seats available
Eluru to Hyderabad,Sri Rama Travels,A/C Seater / Sleeper (2+1),23:20,06:18,06h 58m,Asram College,2.5,INR 1555,10 Seats available
Eluru to Hyderabad,Mayuri Travels,Non A/C Seater / Sleeper (2+1),22:05,05:40,07h 35m,Mini Pass Road,1.9,INR 1110,8 Seats available
Eluru to Hyderabad,Navayuga Travels,A/C Seater / Sleeper (2+1),23:20,06:50,07h 30m,Mini Pass Road,2.6,INR 1560,24 Seats available
Eluru to Hyderabad,Sri Sai Anjana Tours and Travels,Non A/C Seater / Sleeper (2+1),22:57,06:25,07h 28m,Jute Mill,1.3,INR 1111,20 Seats available
Eluru to Hyderabad,Puri Jagannadh Tours And Travels,A/C Seater / Sleeper (2+1),23:10,06:10,07h 00m,Asram College,2.2,INR 1444,3 Seats available
Eluru to Hyderabad,SAMANVI CITICONNECT,Non A/C Seater / Sleeper (2+1),23:25,06:55,07h 30m,ELURU,4.8,INR 1249,7 Seats available
Eluru to Hyderabad,SAMANVI CITICONNECT,Non A/C Seater / Sleeper (2+1),23:30,06:55,07h 25m,ELURU,4.8,INR 1440,8 Seats available
Eluru to Hyderabad,GMC Travels,A/C Seater / Sleeper (2+1),23:30,06:30,07h 00m,Ashramam Hospital Bypass,4.5,INR 1990,8 Seats available
Eluru to Hyderabad,SAMANVI CITICONNECT,A/C Sleeper (2+1),23:35,06:35,07h 00m,Asram College,4.8,INR 2859,3 Seats available
Eluru to Hyderabad,SAMANVI CITICONNECT,A/C Sleeper (2+1),23:45,06:45,07h 00m,ELURU,4.8,INR 2199,6 Seats available
Eluru to Hyderabad,Shyamoli Paribahan Pvt Ltd,A/C Seater/Sleeper (2+1),23:59,06:55,06h 56m,Asram College,4.3,INR 2999,11 Seats available
Eluru to Hyderabad,BSR Tours And Travels,A/C Sleeper (2+1),23:55,07:30,07h 35m,Mini Pass Road,4.3,INR 2080,13 Seats available
Eluru to Hyderabad,LVP Travels,A/C Seater / Sleeper (2+1),23:30,06:30,07h 00m,Asram College,4.3,INR 1499,13 Seats available
Eluru to Hyderabad,Nani Svkdt Travels,A/C Sleeper (2+1),21:45,05:26,07h 41m,Mini Pass Road,4.1,INR 1699,11 Seats available
Eluru to Hyderabad,Shree Manikanta Travels,A/C Sleeper (2+1),23:59,07:15,07h 16m,Ashramam Hospital,4.0,INR 2999,5 Seats available
Eluru to Hyderabad,SANDHYA TRAVELS,Bharat Benz A/C Sleeper (2+1),23:40,07:17,07h 37m,Eluru Bypass,4.0,1442,19 Seats available
Eluru to Hyderabad,SANDHYA TRAVELS,Bharat Benz A/C Sleeper (2+1),23:40,07:17,07h 37m,Eluru Bypass,4.0,2055,19 Seats available
Eluru to Hyderabad,Padma Travels,Non A/C Seater / Sleeper (2+1),22:50,06:35,07h 45m,Asram College,3.9,INR 1110,3 Seats available
Eluru to Hyderabad,Ajay Bus,Non A/C Seater / Sleeper (2+1),23:30,06:55,07h 25m,Asram College,3.9,INR 1330,7 Seats available
Eluru to Hyderabad,Sai Virat Travels,Volvo Multi-Axle A/C Sleeper (2+1),23:50,07:02,07h 12m,Asram College,3.9,INR 2250,14 Seats available
Eluru to Hyderabad,Sri KVR Travels,A/C Seater / Sleeper (2+1),00:35,07:05,06h 30m,Asram College,3.8,INR 2190,36 Seats available
Eluru to Hyderabad,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),23:45,06:50,07h 05m,Asram College,3.8,INR 1950,17 Seats available
Eluru to Hyderabad,SREE KARA TRAVELS,Non A/C Seater / Sleeper (2+1),23:35,06:20,06h 45m,Eluru Bypass,3.8,INR 1399,19 Seats available
Eluru to Hyderabad,Zingbus Plus,A/C Sleeper (2+1),23:10,06:50,07h 40m,Fire Station,4.8,2674,10 Seats available
Eluru to Hyderabad,Anjani Bus,NON A/C Sleeper (2+1),22:10,06:25,08h 15m,Jute Mill,3.7,INR 1399,28 Seats available
Eluru to Hyderabad,KKaveri Travels,Non A/C Seater / Sleeper (2+1),22:00,06:35,08h 35m,Asram College,3.7,INR 1220,18 Seats available
Eluru to Hyderabad,Vinay's Tours and Travels,A/C Sleeper (2+1),21:00,05:25,08h 25m,Jute Mill,3.4,INR 1499,3 Seats available
Eluru to Hyderabad,Mahi Trans Solutions,A/C Sleeper (2+1),23:20,06:00,06h 40m,Eluru old bus stand,3.6,INR 2199,9 Seats available
Eluru to Hyderabad,Mahi Trans Solutions,Non A/C Seater / Sleeper (2+1),23:45,06:00,06h 15m,Eluru Mini bypass,3.6,INR 1499,10 Seats available
