state,route_name,busname,bustype,departing_time,reaching_time,duration,dploc,star_rating,price,seats_available,transport,transport_mode,Seat_Type,Actype,dur_in_min,from,to
Telangana,Hyderabad to Ongole,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),21:40,05:15,07h 35m,ilapur kcr buildings,3.3,599.0,30,Sri Laxmi Sravanthi Siva Tours And Travels,Private Bus,Seater / Sleeper,Non A/C,455,Hyderabad,Ongole
Telangana,Hyderabad to Ongole,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),18:30,05:00,10h 30m,Dundigal,2.0,600.0,13,Orange Tours And Travels,Private Bus,Sleeper,Non A/C,630,Hyderabad,Ongole
Telangana,Hyderabad to Ongole,Meghana Travels,A/C Sleeper (2+1),21:50,04:40,06h 50m,Gandi Maisamma,2.7,950.0,16,Meghana Travels,Private Bus,Sleeper,AC,410,Hyderabad,Ongole
Telangana,Hyderabad to Ongole,KTC Travels,A/C Sleeper (2+1),22:00,04:15,06h 15m,SR Nagar,2.6,990.0,13,KTC Travels,Private Bus,Sleeper,AC,375,Hyderabad,Ongole
Telangana,Hyderabad to Ongole,KKaveri Travels,Non A/C Seater / Sleeper (2+1),22:00,05:00,07h 00m,Ecil,2.6,670.0,23,KKaveri Travels,Private Bus,Seater / Sleeper,Non A/C,420,Hyderabad,Ongole
Telangana,Hyderabad to Ongole,V Kaveri Travels,A/C Sleeper (2+1),17:00,23:59,06h 59m,Gandi Maisamma,2.7,1700.0,9,V Kaveri Travels,Private Bus,Sleeper,AC,419,Hyderabad,Ongole
Telangana,Hyderabad to Ongole,Sri Tulasi Tours and Travels,Non A/C Seater / Sleeper (2+1),19:44,04:20,08h 36m,Bandlaguda (Kesara),3.1,699.0,8,Sri Tulasi Tours and Travels,Private Bus,Seater / Sleeper,Non A/C,516,Hyderabad,Ongole
Telangana,Hyderabad to Ongole,V Kaveri Travels,VE A/C Sleeper (2+1),19:00,03:30,08h 30m,Ameerpet,2.5,1160.0,8,V Kaveri Travels,Private Bus,Sleeper,AC,510,Hyderabad,Ongole
Telangana,Hyderabad to Ongole,KMBT Travels,NON A/C Hi-Tech Push Back (2+2),21:00,05:00,08h 00m,Uppal,2.5,523.0,21,KMBT Travels,Private Bus,Push Back,Non A/C,480,Hyderabad,Ongole
Telangana,Hyderabad to Ongole,Kaveri Travels,Volvo Multi Axle B9R A/C Sleeper (2+1),21:00,04:00,07h 00m,Secunderabad,2.3,1240.0,14,Kaveri Travels,Private Bus,Sleeper,AC,420,Hyderabad,Ongole
Telangana,Hyderabad to Ongole,PMR Express,A/C Sleeper (2+1),19:00,03:00,08h 00m,Miyapur,2.7,941.0,12,PMR Express,Private Bus,Sleeper,AC,480,Hyderabad,Ongole
Telangana,Hyderabad to Ongole,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),15:45,03:30,11h 45m,Suchitra,2.1,640.0,1,Orange Tours And Travels,Private Bus,Sleeper,Non A/C,705,Hyderabad,Ongole
Telangana,Hyderabad to Ongole,LIMOLINER,A/C Sleeper (2+1),17:20,02:45,09h 25m,Bachupally,2.5,1069.0,4,LIMOLINER,Private Bus,Sleeper,AC,565,Hyderabad,Ongole
Telangana,Hyderabad to Ongole,Morning Star Travels,A/C Sleeper (2+1),20:00,02:15,06h 15m,LB Nagar,1.7,990.0,8,Morning Star Travels,Private Bus,Sleeper,AC,375,Hyderabad,Ongole
Telangana,Hyderabad to Ongole,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),21:45,05:10,07h 25m,ilapur kcr buildings,1.4,599.0,17,Sri Laxmi Sravanthi Siva Tours And Travels,Private Bus,Seater / Sleeper,Non A/C,445,Hyderabad,Ongole
Telangana,Hyderabad to Ongole,VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),22:15,06:00,07h 45m,Miyapur,1.5,575.0,13,VV Vinayak Travels,Private Bus,Seater / Sleeper,Non A/C,465,Hyderabad,Ongole
Telangana,Hyderabad to Ongole,Orange Tours And Travels,Volvo Multi-Axle Sleeper A/C (2+1),20:15,03:30,07h 15m,LB Nagar,2.0,1610.0,6,Orange Tours And Travels,Private Bus,Sleeper,AC,435,Hyderabad,Ongole
Telangana,Hyderabad to Ongole,Vikram Travels,A/C Sleeper (2+1),20:30,03:00,06h 30m,SR Nagar Pickup van or Bus,1.7,1104.0,11,Vikram Travels,Private Bus,Sleeper,AC,390,Hyderabad,Ongole
Telangana,Hyderabad to Ongole,KKaveri Travels,Non A/C Seater / Sleeper (2+1),21:00,05:45,08h 45m,Chanda Nagar,1.9,700.0,8,KKaveri Travels,Private Bus,Seater / Sleeper,Non A/C,525,Hyderabad,Ongole
Telangana,Hyderabad to Ongole,KKaveri Travels,A/C Sleeper (2+1),21:00,05:45,08h 45m,Chanda Nagar,1.5,1000.0,19,KKaveri Travels,Private Bus,Sleeper,AC,525,Hyderabad,Ongole
Telangana,Hyderabad to Ongole,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:00,05:15,06h 15m,LB Nagar,4.4,1317.0,14,IntrCity SmartBus,Private Bus,Seater / Sleeper,AC,375,Hyderabad,Ongole
Telangana,Hyderabad to Ongole,Sri Krishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),21:30,05:20,07h 50m,Gachibowli,3.3,1200.0,22,Sri Krishna Travels,Private Bus,Sleeper,AC,470,Hyderabad,Ongole
Telangana,Hyderabad to Ongole,Mozo travels,A/C Sleeper (2+1),18:20,02:00,07h 40m,Lakdikapul,3.9,949.0,12,Mozo travels,Private Bus,Sleeper,AC,460,Hyderabad,Ongole
Telangana,Hyderabad to Ongole,V Kaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),19:00,03:00,08h 00m,Ameerpet,3.6,1810.0,15,V Kaveri Travels,Private Bus,Sleeper,AC,480,Hyderabad,Ongole
Telangana,Hyderabad to Ongole,VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),22:15,06:00,07h 45m,Miyapur,2.9,571.0,12,VV Vinayak Travels,Private Bus,Seater / Sleeper,Non A/C,465,Hyderabad,Ongole
Telangana,Hyderabad to Ongole,Vikram Travels,A/C Seater / Sleeper (2+1),21:55,05:30,07h 35m,Shaikpet,4.0,569.0,21,Vikram Travels,Private Bus,Seater / Sleeper,AC,455,Hyderabad,Ongole
Telangana,Hyderabad to Ongole,Sri Krishna Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),21:30,05:00,07h 30m,Kukatpally,3.3,1600.0,27,Sri Krishna Travels,Private Bus,Sleeper,AC,450,Hyderabad,Ongole
Telangana,Hyderabad to Ongole,Sri Krishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),19:30,01:15,05h 45m,Nagole,3.3,1600.0,19,Sri Krishna Travels,Private Bus,Sleeper,AC,345,Hyderabad,Ongole
Telangana,Hyderabad to Ongole,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,06:05,08h 35m,Madhapur,3.5,670.0,9,V Kaveri Travels,Private Bus,Seater / Sleeper,Non A/C,515,Hyderabad,Ongole
Telangana,Hyderabad to Ongole,Sri Lakshmi Narasimha Travels (SLNT),Non A/C Seater / Sleeper (2+1),22:00,05:00,07h 00m,Beeramguda,3.2,561.0,21,Sri Lakshmi Narasimha Travels (SLNT),Private Bus,Seater / Sleeper,Non A/C,420,Hyderabad,Ongole
Telangana,Hyderabad to Ongole,Vihari Travels ,NON A/C Sleeper (2+1),22:05,05:30,07h 25m,Bhel,3.2,1100.0,17,Vihari Travels ,Private Bus,Sleeper,Non A/C,445,Hyderabad,Ongole
Telangana,Hyderabad to Ongole,Sri Tulasi Tours and Travels,A/C Seater / Sleeper (2+1),21:15,04:00,06h 45m,Kukatpally,3.8,799.0,14,Sri Tulasi Tours and Travels,Private Bus,Seater / Sleeper,AC,405,Hyderabad,Ongole
Telangana,Hyderabad to Ongole,Orange Tours And Travels,NON A/C Sleeper (2+1),21:45,06:00,08h 15m,Suchitra,3.0,750.0,11,Orange Tours And Travels,Private Bus,Sleeper,Non A/C,495,Hyderabad,Ongole
Telangana,Hyderabad to Ongole,GOWTHAMI TOURS AND TRAVELS,Volvo Multi-Axle A/C (2+1),22:30,05:15,06h 45m,Kukatpally,4.0,855.0,19,GOWTHAMI TOURS AND TRAVELS,Private Bus,Unknown,AC,405,Hyderabad,Ongole
Telangana,Hyderabad to Ongole,KTC Travels,A/C Seater / Sleeper (2+1),21:45,04:45,07h 00m,Kukatpally,3.3,970.0,7,KTC Travels,Private Bus,Seater / Sleeper,AC,420,Hyderabad,Ongole
Telangana,Hyderabad to Ongole,Orange Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),20:45,04:00,07h 15m,Patancheru,2.8,1200.0,19,Orange Tours And Travels,Private Bus,Sleeper,AC,435,Hyderabad,Ongole
Telangana,Hyderabad to Ongole,VV Vinayak Travels,A/C Seater / Sleeper (2+1),22:10,06:00,07h 50m,Miyapur,2.4,635.0,25,VV Vinayak Travels,Private Bus,Seater / Sleeper,AC,470,Hyderabad,Ongole
Telangana,Hyderabad to Ongole,Rajeswari Travels,Non A/C Seater / Sleeper (2+1),20:15,04:30,08h 15m,Santhom,2.4,650.0,23,Rajeswari Travels,Private Bus,Seater / Sleeper,Non A/C,495,Hyderabad,Ongole
Telangana,Hyderabad to Ongole,Chandu Travels,A/C Sleeper (2+1),22:10,05:45,07h 35m,Beeramguda,2.0,741.0,23,Chandu Travels,Private Bus,Sleeper,AC,455,Hyderabad,Ongole
